id_klienta,umowa,plan,oplata_miesieczna,staz_miesiecy,uslugi_dodatkowe,zgloszenia,opoznione_platnosci,platnosc,wiek,powod_rezygnacji,rezygnacja
11521,miesięczna,standard,78.0,24,0,0,0,karta,48.0,cena,tak
11137,roczna,premium,138.0,16,2,1,0,karta,20.0,,nie
11716,roczna,premium,138.0,2,1,1,2,karta,56.0,,nie
11257,roczna,podstawowy,53.0,59,0,0,2,przelew,23.0,,nie
11874,dwuletnia,podstawowy,50.0,19,2,1,0,polecenie zapłaty,64.0,,nie
11632,dwuletnia,premium,119.0,17,1,0,1,polecenie zapłaty,18.0,,nie
11696,roczna,standard,89.0,69,0,2,1,przelew,,,nie
11398,dwuletnia,podstawowy,55.0,4,3,2,2,polecenie zapłaty,58.0,,nie
10664,miesięczna,podstawowy,68.0,5,1,0,0,przelew,22.0,,nie
11916,miesięczna,podstawowy,46.0,54,2,1,0,karta,49.0,,nie
11258,dwuletnia,podstawowy,45.0,21,0,0,1,przelew,50.0,,NIE
11784,miesięczna,podstawowy,47.0,1,1,4,1,karta,18.0,jakość,tak
11701,dwuletnia,Premium ,120.0,57,2,0,1,przelew,22.0,,nie
10318,roczna,standard,82.0,21,0,0,0,karta,57.0,,nie
10649,roczna,standard,94.0,16,3,3,0,polecenie zapłaty,38.0,,nie
11435,miesięczna,podstawowy,52.0,84,3,0,1,przelew,57.0,,nie
11480,roczna,standard,88.0,1,0,1,2,karta,33.0,konkurencja,1
10710,roczna,standard,96.0,68,2,1,0,przelew,36.0,,nie
11383,roczna,premium,141.0,36,2,2,0,polecenie zapłaty,51.0,,nie
11283,miesięczna,podstawowy,42.0,10,1,0,1,karta,,,nie
11769,miesięczna,standard,90.0,23,2,2,1,polecenie zapłaty,35.0,,nie
10973,miesięczna,podstawowy,49.0,56,0,3,0,polecenie zapłaty,59.0,cena,tak
10628,miesięczna,podstawowy,64.0,7,0,3,1,polecenie zapłaty,38.0,cena,tak
10633,miesięczna,premium,132.0,12,1,1,1,karta,32.0,jakość,tak
11307,roczna,podstawowy,60.0,23,2,0,2,przelew,58.0,,nie
11401,miesięczna,Podstawowy ,53.0,41,1,0,0,polecenie zapłaty,26.0,,nie
11409,dwuletnia,standard,77.0,10,1,2,0,polecenie zapłaty,41.0,,nie
11249,dwuletnia,premium,134.0,12,1,2,0,polecenie zapłaty,140.0,,nie
11963,roczna,standard,92.0,22,1,6,3,karta,53.0,,nie
11255,miesięczna,podstawowy,65.0,10,2,0,0,karta,23.0,,nie
11497,dwuletnia,standard,81.0,42,1,1,1,przelew,22.0,,nie
11372,dwuletnia,podstawowy,49.0,42,3,1,0,polecenie zapłaty,43.0,,nie
11530,miesięczna,standard,82.0,6,2,1,0,polecenie zapłaty,63.0,cena,tak
11664,miesięczna,standard,78.0,45,2,0,0,przelew,73.0,,nie
11355,dwuletnia,standard,81.0,1,3,3,2,karta,63.0,,nie
11936,miesięczna,podstawowy,48.0,84,1,1,2,karta,37.0,,nie
11911,miesięczna,Standard ,98.0,16,3,0,2,karta,26.0,,nie
11644,miesięczna,Podstawowy ,47.0,10,3,2,2,przelew,36.0,,nie
11859,miesięczna,standard,80.0,5,2,1,0,przelew,34.0,,nie
10796,miesięczna,standard,92.0,3,0,1,3,przelew,60.0,konkurencja,tak
10646,dwuletnia,premium,138.0,4,0,1,1,przelew,31.0,,nie
11013,roczna,standard,93.0,25,2,1,0,karta,29.0,,nie
11850,roczna,podstawowy,53.0,34,0,1,3,karta,50.0,,nie
10557,miesięczna,podstawowy,66.0,70,2,1,0,karta,52.0,,nie
10682,miesięczna,premium,122.0,28,3,1,1,karta,35.0,przeprowadzka,tak
10578,roczna,premium,149.0,25,1,0,1,przelew,51.0,,nie
11110,miesięczna,Premium ,126.0,84,1,2,2,polecenie zapłaty,32.0,cena,tak
11267,miesięczna,podstawowy,55.0,26,3,0,0,polecenie zapłaty,62.0,,nie
11723,roczna,premium,122.0,25,0,2,1,karta,42.0,jakość,tak
11184,miesięczna,podstawowy,54.0,14,3,1,4,karta,53.0,jakość,tak
10525,miesięczna,premium,132.0,6,1,1,0,przelew,51.0,przeprowadzka,tak
11060,roczna,podstawowy,56.0,38,2,2,1,karta,33.0,,nie
10541,dwuletnia,standard,84.0,28,0,2,1,karta,44.0,,nie
11195,dwuletnia,standard,75.0,32,1,0,0,karta,38.0,,nie
11679,dwuletnia,podstawowy,64.0,17,0,0,0,karta,29.0,,nie
10749,roczna,standard,98.0,15,2,2,0,przelew,50.0,,nie
11862,dwuletnia,podstawowy,62.0,5,2,0,1,karta,52.0,,nie
11431,dwuletnia,standard,70.0,71,3,0,1,polecenie zapłaty,48.0,,nie
10485,miesięczna,premium,123.0,1,0,2,0,karta,60.0,konkurencja,tak
11758,dwuletnia,podstawowy,51.0,11,1,1,3,przelew,61.0,przeprowadzka,tak
10096,roczna,Podstawowy ,47.0,31,2,0,1,polecenie zapłaty,39.0,,nie
11021,dwuletnia,podstawowy,62.0,3,0,0,1,przelew,50.0,,nie
10564,roczna,standard,80.0,69,0,2,2,karta,20.0,cena,tak
11265,roczna,podstawowy,58.0,9,3,2,1,karta,28.0,,nie
10743,dwuletnia,podstawowy,66.0,4,2,0,2,przelew,,,nie
10864,roczna,podstawowy,66.0,2,2,0,2,polecenie zapłaty,33.0,,nie
11599,dwuletnia,premium,136.0,14,2,0,0,karta,18.0,,nie
11715,miesięczna,premium,140.0,38,2,2,2,karta,60.0,jakość,tak
11485,roczna,standard,83.0,15,2,3,0,karta,,,nie
10892,dwuletnia,premium,133.0,35,2,1,0,przelew,47.0,,nie
11578,dwuletnia,podstawowy,43.0,38,3,2,1,polecenie zapłaty,32.0,,NIE
11039,miesięczna,podstawowy,69.0,21,1,0,0,karta,26.0,,nie
10207,miesięczna,standard,83.0,62,0,0,0,karta,45.0,cena,tak
10393,roczna,podstawowy,67.0,36,3,0,2,karta,60.0,,nie
10795,miesięczna,premium,132.0,4,0,2,1,przelew,24.0,przeprowadzka,tak
10871,roczna,standard,69.0,2,2,2,0,polecenie zapłaty,56.0,jakość,tak
10398,miesięczna,podstawowy,44.0,13,3,2,0,polecenie zapłaty,45.0,cena,tak
10767,miesięczna,standard,75.0,84,0,1,0,polecenie zapłaty,53.0,przeprowadzka,tak
11852,dwuletnia,podstawowy,49.0,84,1,2,1,polecenie zapłaty,37.0,,nie
11242,miesięczna,standard,75.0,7,0,1,1,polecenie zapłaty,39.0,,nie
11029,roczna,standard,87.0,4,1,1,0,przelew,29.0,,nie
11793,miesięczna,podstawowy,40.0,50,2,0,1,przelew,38.0,,nie
10643,miesięczna,standard,97.0,12,0,1,1,karta,47.0,,nie
11902,miesięczna,premium,126.0,58,0,0,1,polecenie zapłaty,37.0,konkurencja,tak
10613,dwuletnia,standard,81.0,4,0,0,1,karta,42.0,,nie
11763,miesięczna,podstawowy,67.0,47,2,1,0,polecenie zapłaty,32.0,,nie
10961,roczna,standard,82.0,48,1,1,1,przelew,44.0,,nie
11571,miesięczna,standard,98.0,42,3,1,1,karta,36.0,,nie
10726,miesięczna,standard,89.0,41,2,0,0,polecenie zapłaty,45.0,,nie
10684,roczna,standard,72.0,13,2,1,1,karta,30.0,,nie
10099,miesięczna,podstawowy,41.0,73,1,0,0,polecenie zapłaty,54.0,,nie
10805,miesięczna,podstawowy,54.0,4,1,1,1,przelew,38.0,konkurencja,tak
11752,miesięczna,standard,86.0,37,1,1,1,polecenie zapłaty,18.0,,nie
11598,miesięczna,premium,145.0,7,2,1,2,przelew,23.0,cena,tak
10407,miesięczna,standard,71.0,18,3,0,0,karta,47.0,,nie
10503,dwuletnia,premium,127.0,28,2,1,0,polecenie zapłaty,63.0,,nie
11072,roczna,premium,121.0,39,3,3,1,przelew,47.0,,nie
11057,dwuletnia,standard,95.0,14,2,1,0,polecenie zapłaty,23.0,,nie
10930,roczna,standard,74.0,1,1,2,1,polecenie zapłaty,49.0,jakość,tak
10780,dwuletnia,podstawowy,57.0,27,2,0,1,karta,42.0,,nie
10201,roczna,podstawowy,52.0,9,0,1,2,przelew,34.0,,nie
10135,roczna,standard,91.0,43,1,0,1,karta,45.0,,nie
11052,miesięczna,podstawowy,56.0,1,3,1,0,karta,51.0,jakość,tak
10041,miesięczna,podstawowy,66.0,1,1,4,1,karta,39.0,cena,tak
11018,dwuletnia,podstawowy,62.0,2,0,2,2,przelew,28.0,,nie
10231,miesięczna,podstawowy,48.0,5,0,1,1,karta,50.0,jakość,tak
11514,roczna,premium,131.0,5,3,1,1,polecenie zapłaty,60.0,,nie
11797,roczna,standard,88.0,3,3,2,1,polecenie zapłaty,44.0,,nie
10379,miesięczna,podstawowy,68.0,6,1,1,1,polecenie zapłaty,48.0,przeprowadzka,tak
10289,roczna,podstawowy,54.0,5,2,1,0,przelew,46.0,,nie
10419,miesięczna,podstawowy,62.0,22,1,1,1,karta,47.0,cena,tak
11699,dwuletnia,podstawowy,62.0,2,1,3,0,przelew,49.0,konkurencja,tak
10392,miesięczna,standard,85.0,18,0,0,2,polecenie zapłaty,28.0,jakość,tak
10593,miesięczna,standard,75.0,25,3,2,0,karta,42.0,przeprowadzka,tak
11523,dwuletnia,podstawowy,65.0,33,1,0,0,polecenie zapłaty,40.0,,nie
11163,dwuletnia,podstawowy,59.0,6,3,1,0,polecenie zapłaty,39.0,,nie
11087,roczna,podstawowy,60.0,4,1,3,1,przelew,49.0,,nie
11496,roczna,premium,138.0,3,2,0,3,karta,18.0,jakość,tak
10648,roczna,standard,70.0,29,2,1,0,przelew,40.0,,nie
11153,miesięczna,podstawowy,48.0,14,1,2,0,polecenie zapłaty,18.0,,nie
11368,miesięczna,standard,91.0,7,3,0,0,polecenie zapłaty,,,nie
10521,dwuletnia,podstawowy,56.0,1,2,1,0,karta,40.0,,nie
11863,dwuletnia,standard,95.0,4,0,1,0,przelew,60.0,,nie
10065,roczna,standard,92.0,49,3,3,1,karta,62.0,,nie
11837,miesięczna,standard,87.0,21,3,2,0,karta,55.0,,nie
10015,miesięczna,standard,93.0,7,1,1,1,polecenie zapłaty,,cena,tak
11181,roczna,premium,145.0,2,3,1,1,przelew,49.0,konkurencja,tak
11065,miesięczna,podstawowy,57.0,39,0,1,1,polecenie zapłaty,40.0,,nie
10493,roczna,podstawowy,53.0,5,3,1,0,polecenie zapłaty,28.0,,nie
10380,roczna,standard,84.0,84,0,1,1,karta,46.0,,nie
10188,miesięczna,standard,74.0,47,3,2,0,karta,54.0,jakość,tak
10764,miesięczna,podstawowy,48.0,65,1,2,0,karta,51.0,,nie
10217,miesięczna,podstawowy,57.0,2,3,1,0,przelew,52.0,,0
10792,miesięczna,podstawowy,52.0,40,0,0,1,karta,,,nie
11077,roczna,podstawowy,60.0,24,1,0,0,karta,45.0,,nie
10879,roczna,standard,79.0,12,0,2,0,przelew,29.0,,nie
10338,roczna,podstawowy,55.0,2,1,5,0,przelew,63.0,,nie
11773,roczna,standard,94.0,28,1,0,2,polecenie zapłaty,41.0,przeprowadzka,tak
10720,dwuletnia,standard,91.0,39,3,2,0,karta,39.0,,0
11749,roczna,podstawowy,60.0,45,2,0,2,karta,36.0,,nie
10296,dwuletnia,podstawowy,60.0,10,2,2,0,karta,18.0,,nie
11726,miesięczna,standard,77.0,47,0,0,2,polecenie zapłaty,29.0,,nie
11017,roczna,premium,130.0,3,2,2,0,karta,,przeprowadzka,tak
11276,miesięczna,premium,140.0,8,1,0,1,karta,65.0,,nie
11751,roczna,podstawowy,48.0,7,0,0,0,polecenie zapłaty,41.0,,nie
11486,miesięczna,standard,93.0,11,2,1,1,polecenie zapłaty,51.0,przeprowadzka,tak
10456,miesięczna,standard,74.0,22,0,0,0,polecenie zapłaty,81.0,,nie
10724,dwuletnia,standard,85.0,15,2,1,0,polecenie zapłaty,36.0,,nie
10816,dwuletnia,standard,80.0,30,1,0,0,polecenie zapłaty,52.0,,nie
11887,miesięczna,premium,138.0,65,0,3,0,polecenie zapłaty,41.0,,nie
10270,miesięczna,premium,134.0,23,2,0,1,karta,49.0,,nie
10996,miesięczna,standard,84.0,12,2,1,1,przelew,37.0,,nie
10202,dwuletnia,premium,128.0,6,2,0,1,polecenie zapłaty,29.0,,nie
10162,dwuletnia,podstawowy,50.0,3,2,2,0,polecenie zapłaty,57.0,,nie
11580,dwuletnia,podstawowy,60.0,10,2,1,1,polecenie zapłaty,42.0,,nie
10730,roczna,premium,142.0,33,0,1,0,karta,44.0,,nie
10402,dwuletnia,standard,75.0,4,3,1,0,polecenie zapłaty,34.0,,nie
10703,miesięczna,podstawowy,69.0,15,2,2,1,karta,36.0,,nie
11501,roczna,standard,97.0,12,2,0,2,polecenie zapłaty,53.0,cena,tak
11846,roczna,standard,77.0,15,0,0,1,przelew,46.0,,nie
11796,miesięczna,standard,84.0,17,3,1,1,polecenie zapłaty,,jakość,tak
11130,dwuletnia,premium,123.0,29,0,1,1,karta,,,nie
10566,roczna,podstawowy,58.0,35,3,0,2,polecenie zapłaty,47.0,,nie
11414,dwuletnia,podstawowy,41.0,8,0,1,0,polecenie zapłaty,46.0,,nie
11022,roczna,standard,87.0,18,1,0,1,polecenie zapłaty,45.0,,nie
11026,miesięczna,podstawowy,66.0,10,0,3,2,karta,52.0,konkurencja,tak
11412,dwuletnia,podstawowy,48.0,19,1,0,0,polecenie zapłaty,75.0,,nie
11896,miesięczna,standard,93.0,84,2,1,1,polecenie zapłaty,41.0,,nie
11586,dwuletnia,premium,127.0,8,0,1,2,polecenie zapłaty,37.0,,nie
11105,miesięczna,standard,76.0,35,1,2,0,przelew,51.0,jakość,tak
10206,miesięczna,standard,86.0,29,2,0,0,karta,45.0,konkurencja,tak
10035,roczna,podstawowy,64.0,10,0,0,0,przelew,57.0,,nie
10776,dwuletnia,podstawowy,43.0,37,3,3,2,polecenie zapłaty,35.0,,nie
10509,roczna,standard,69.0,7,3,2,0,polecenie zapłaty,50.0,,nie
11452,roczna,standard,79.0,20,2,4,1,polecenie zapłaty,50.0,,nie
11479,roczna,premium,128.0,32,3,0,3,polecenie zapłaty,41.0,jakość,TAK
11981,dwuletnia,podstawowy,53.0,34,0,3,0,polecenie zapłaty,54.0,,nie
11391,dwuletnia,podstawowy,50.0,41,1,2,2,przelew,18.0,,nie
10092,roczna,premium,127.0,37,3,1,0,karta,42.0,,nie
11364,miesięczna,standard,70.0,66,1,1,0,karta,42.0,,nie
10898,miesięczna,podstawowy,56.0,8,1,0,4,karta,55.0,,nie
10565,roczna,standard,72.0,9,2,2,0,karta,39.0,,nie
11370,miesięczna,standard,99.0,4,1,5,0,karta,39.0,jakość,tak
10777,roczna,standard,94.0,20,3,2,0,karta,44.0,,nie
10242,roczna,podstawowy,68.0,1,2,0,0,karta,51.0,konkurencja,tak
10014,dwuletnia,standard,84.0,25,0,1,1,polecenie zapłaty,37.0,,nie
10316,miesięczna,podstawowy,41.0,84,1,3,1,przelew,28.0,cena,tak
10601,roczna,standard,94.0,11,1,1,1,przelew,53.0,,nie
10388,dwuletnia,podstawowy,64.0,24,0,0,1,karta,58.0,,nie
11298,miesięczna,standard,78.0,12,3,1,0,karta,30.0,,nie
10167,dwuletnia,premium,122.0,3,3,0,1,przelew,50.0,,nie
10841,miesięczna,standard,77.0,27,0,0,0,karta,48.0,,nie
10021,roczna,standard,77.0,16,3,0,1,przelew,35.0,,nie
10647,miesięczna,standard,90.0,63,0,0,0,polecenie zapłaty,51.0,,nie
11843,miesięczna,standard,89.0,6,3,2,1,karta,20.0,,nie
11509,miesięczna,standard,94.0,2,2,0,0,karta,53.0,,nie
11155,roczna,podstawowy,67.0,1,1,3,0,polecenie zapłaty,31.0,,nie
11529,miesięczna,premium,124.0,53,1,0,1,karta,31.0,,nie
10832,roczna,standard,93.0,4,3,0,1,polecenie zapłaty,41.0,,nie
11268,dwuletnia,standard,77.0,4,2,0,0,przelew,40.0,,nie
11591,miesięczna,premium,126.0,1,2,0,1,karta,40.0,cena,tak
11900,miesięczna,podstawowy,60.0,15,2,0,1,przelew,24.0,,nie
10563,dwuletnia,standard,99.0,16,2,1,0,przelew,50.0,,nie
11962,miesięczna,podstawowy,67.0,1,1,2,2,przelew,30.0,przeprowadzka,1
10687,miesięczna,podstawowy,41.0,4,0,3,1,karta,37.0,konkurencja,tak
10958,roczna,podstawowy,64.0,3,0,1,0,karta,39.0,,nie
10190,miesięczna,premium,125.0,39,3,1,3,karta,46.0,cena,tak
11807,miesięczna,standard,96.0,6,2,3,1,polecenie zapłaty,33.0,cena,tak
10976,roczna,premium,122.0,36,1,1,2,karta,41.0,,nie
10700,miesięczna,premium,144.0,32,0,0,0,polecenie zapłaty,31.0,,nie
11500,roczna,premium,122.0,4,1,3,1,polecenie zapłaty,18.0,jakość,tak
11706,dwuletnia,podstawowy,63.0,19,3,0,0,polecenie zapłaty,59.0,,nie
10511,miesięczna,standard,89.0,64,2,2,0,polecenie zapłaty,47.0,,nie
11083,dwuletnia,standard,74.0,66,0,1,0,karta,48.0,,nie
10475,miesięczna,podstawowy,64.0,7,3,2,1,polecenie zapłaty,45.0,jakość,tak
11585,roczna,premium,142.0,16,2,2,1,przelew,62.0,,nie
10857,roczna,standard,73.0,1,2,0,0,polecenie zapłaty,48.0,,0
10748,miesięczna,podstawowy,44.0,15,0,3,3,karta,45.0,jakość,tak
10253,roczna,podstawowy,40.0,8,2,0,1,polecenie zapłaty,57.0,,nie
10022,miesięczna,podstawowy,47.0,19,3,2,1,karta,51.0,,nie
11338,roczna,premium,146.0,22,0,0,0,karta,47.0,,nie
10460,roczna,standard,76.0,29,2,0,1,przelew,45.0,,nie
11185,miesięczna,podstawowy,69.0,36,3,3,1,polecenie zapłaty,43.0,,nie
10277,miesięczna,standard,92.0,1,3,2,2,polecenie zapłaty,18.0,przeprowadzka,tak
10956,dwuletnia,podstawowy,46.0,71,0,0,2,przelew,31.0,,nie
11216,roczna,standard,75.0,35,3,1,2,przelew,43.0,,nie
10386,dwuletnia,standard,86.0,23,2,1,2,karta,18.0,,nie
10806,miesięczna,podstawowy,39.0,51,1,1,1,polecenie zapłaty,44.0,,nie
11438,roczna,podstawowy,54.0,39,2,2,1,przelew,54.0,,nie
11516,miesięczna,standard,99.0,14,0,3,1,polecenie zapłaty,29.0,konkurencja,tak
10344,roczna,podstawowy,60.0,74,1,1,0,polecenie zapłaty,19.0,,nie
10770,roczna,premium,145.0,40,3,0,1,polecenie zapłaty,32.0,,nie
11333,roczna,podstawowy,58.0,38,2,0,1,polecenie zapłaty,44.0,,nie
11686,miesięczna,podstawowy,47.0,1,1,1,0,przelew,27.0,cena,tak
10131,miesięczna,podstawowy,43.0,19,1,0,1,karta,33.0,przeprowadzka,tak
11688,roczna,premium,132.0,4,3,0,1,polecenie zapłaty,56.0,przeprowadzka,tak
10872,miesięczna,standard,86.0,6,2,1,0,przelew,37.0,,nie
11124,miesięczna,standard,76.0,16,2,2,0,karta,62.0,,nie
11397,roczna,podstawowy,46.0,13,1,0,0,karta,55.0,,nie
10088,roczna,podstawowy,67.0,3,2,5,0,przelew,56.0,cena,tak
11483,roczna,premium,119.0,2,3,3,1,przelew,54.0,,nie
10331,roczna,standard,70.0,6,2,0,2,polecenie zapłaty,55.0,,nie
11239,miesięczna,podstawowy,58.0,6,1,2,0,karta,48.0,cena,tak
10467,roczna,premium,131.0,79,3,2,0,polecenie zapłaty,47.0,,nie
10122,roczna,podstawowy,68.0,28,1,2,1,karta,40.0,,nie
11639,miesięczna,premium,146.0,8,1,2,0,przelew,61.0,przeprowadzka,tak
11045,miesięczna,standard,98.0,3,3,2,2,polecenie zapłaty,,cena,tak
11725,roczna,premium,127.0,16,3,1,0,polecenie zapłaty,45.0,,nie
11096,miesięczna,podstawowy,46.0,15,2,2,1,karta,60.0,,nie
11131,dwuletnia,standard,86.0,35,2,3,2,karta,54.0,,nie
11295,miesięczna,standard,74.0,7,0,0,1,polecenie zapłaty,51.0,,nie
10861,roczna,standard,98.0,32,0,1,1,polecenie zapłaty,18.0,,nie
11460,miesięczna,standard,81.0,17,1,0,0,polecenie zapłaty,38.0,cena,tak
11127,roczna,standard,96.0,37,2,0,1,karta,47.0,,nie
